Date,Month,Quarter,Year,Region,Segment,Channel,Product,Sales_Rep,Revenue,Profit,Marketing_Spend,Ad_Spend,Operating_Cost,Support_Cost,Refund_Amount,Discount_Pct,Units_Sold,Avg_Order_Value,Customers_Start,New_Customers,Customers_Churned,Customers_End,Customer_Lifetime_Months,Website_Visits,Conversion_Rate_Pct,Email_Campaigns,NPS_Score,CSAT_Score,Tickets_Raised,Tickets_Resolved,Churn_Rate_Pct,ROI_Pct,LTV,CAC,Profit_Margin_Pct,LTV_CAC_Ratio,Resolution_Rate_Pct,Revenue_Per_Customer
2023-06-18,June,Q2,2023,West,Government,Social,Product_E,Rep_12,117944.46,46774.27,10351.9,6477.37,55538.28,5280.01,395.51,12.34,510,585.97,4646,886,336,5196,21,17717,2.2,9,27,8.5,132,101,7.23,351.84,12305.37,11.68,39.66,1053.54,76.52,25.39
2023-06-19,June,Q2,2023,East,Enterprise,Referral,Product_D,Rep_18,107907.31,38858.9,12009.42,8463.55,54075.25,2963.74,3508.64,2.89,713,205.2,4557,543,364,4736,59,10083,4.43,8,38,6.4,18,13,7.99,223.57,12106.8,22.12,36.01,547.32,72.22,23.68
2023-06-20,June,Q2,2023,West,Government,Referral,Product_D,Rep_10,113915.44,31728.09,12784.17,7747.46,67007.81,2395.37,684.01,10.95,282,448.93,4455,720,252,4923,33,2362,7.2,9,51,7.2,18,15,5.66,148.18,14814.69,17.76,27.85,834.16,83.33,25.57
2023-06-21,June,Q2,2023,Central,Enterprise,Social,Product_E,Rep_17,110185.46,27858.74,15483.2,10661.75,63385.72,3457.8,31.2,21.06,523,328.93,4587,645,203,5029,52,1925,7.72,1,38,8.1,161,137,4.43,79.93,17104.36,24.0,25.28,712.68,85.09,24.02
2023-06-22,June,Q2,2023,East,SMB,Referral,Product_E,Rep_19,112375.96,47591.18,13290.19,10174.77,47255.62,4238.97,290.96,14.92,454,599.09,4732,493,159,5066,54,19827,3.21,10,43,7.1,182,166,3.36,258.09,32350.86,26.96,42.35,1199.96,91.21,23.75
2023-06-23,June,Q2,2023,East,Retail,Partner,Product_C,Rep_11,118704.57,43937.5,12657.24,9356.38,56805.61,5304.22,5437.55,18.11,707,294.31,4463,601,158,4906,32,17321,5.52,13,43,7.1,54,50,3.54,247.13,9417.92,21.06,37.01,447.19,92.59,26.6
2023-06-24,June,Q2,2023,Central,Retail,Referral,Product_D,Rep_16,113347.89,32525.33,16818.11,10334.45,57883.85,6120.6,5148.62,4.63,320,572.0,4514,571,220,4865,26,11769,6.88,12,75,6.1,195,179,4.87,93.39,14872.0,29.45,28.7,504.99,91.79,25.11
2023-06-25,June,Q2,2023,North,Enterprise,Direct,Product_B,Rep_8,112704.66,43253.03,9889.88,5799.24,56422.94,3138.81,1272.57,24.11,183,552.05,4636,782,195,5223,46,4980,3.52,3,37,9.5,105,86,4.21,337.35,25394.3,12.65,38.38,2007.45,81.9,24.31
2023-06-26,June,Q2,2023,South,Government,Referral,Product_A,Rep_15,105753.27,45117.2,11588.27,6786.71,46401.64,2646.16,2892.68,10.1,220,286.03,4529,883,339,5073,59,8260,4.36,5,31,8.7,197,175,7.49,289.34,16875.77,13.12,42.66,1286.26,88.83,23.35
2023-06-27,June,Q2,2023,West,Government,Online,Product_A,Rep_11,116363.9,33368.02,9651.42,5835.03,66532.61,6811.85,5556.54,16.34,464,493.31,4552,577,192,4937,32,17151,5.17,9,60,5.5,72,63,4.22,245.73,15785.92,16.73,28.68,943.57,87.5,25.56
2023-06-28,June,Q2,2023,West,Enterprise,Referral,Product_E,Rep_7,115940.13,35767.16,15280.13,9902.37,62072.97,2819.87,2879.41,0.47,77,577.34,4593,832,195,5230,32,11597,2.44,8,67,8.8,75,62,4.25,134.08,18474.88,18.37,30.85,1005.71,82.67,25.24
2023-06-29,June,Q2,2023,Central,Enterprise,Social,Product_E,Rep_2,123609.07,30780.31,17832.51,11144.95,70158.24,4838.01,2432.49,3.18,185,264.59,4503,475,194,4784,32,2419,1.68,14,83,8.7,15,13,4.31,72.61,8466.88,37.54,24.9,225.54,86.67,27.45
2023-06-30,June,Q2,2023,North,Startup,Online,Product_C,Rep_19,111333.98,31754.89,11089.16,5987.05,63655.52,4834.41,2690.1,19.55,454,342.12,4546,699,319,4926,55,12067,2.57,10,35,5.5,18,18,7.02,186.36,18816.6,15.86,28.52,1186.42,100.0,24.49
2023-07-01,July,Q3,2023,Central,SMB,Social,Product_D,Rep_9,114048.7,30632.33,15976.39,8771.63,62689.28,4750.7,4506.15,24.2,554,384.16,4718,505,279,4944,43,1059,5.89,7,42,7.1,110,83,5.91,91.73,16518.88,31.64,26.86,522.09,75.45,24.17
2023-07-02,July,Q3,2023,North,Startup,Direct,Product_E,Rep_18,114279.95,44370.49,11480.02,6921.06,55750.57,2678.87,2727.16,8.0,290,292.17,4521,874,257,5138,16,3524,2.02,2,58,8.1,108,105,5.68,286.5,4674.72,13.14,38.83,355.76,97.22,25.28
2023-07-03,July,Q3,2023,West,Startup,Partner,Product_E,Rep_13,121000.38,37734.65,17394.28,11630.15,63175.43,2696.02,4738.84,0.93,493,151.34,4496,794,180,5110,50,2578,2.83,11,52,7.4,135,97,4.0,116.94,7567.0,21.91,31.19,345.37,71.85,26.91
2023-07-04,July,Q3,2023,Central,Startup,Direct,Product_A,Rep_1,112716.72,46318.71,14966.23,10144.1,48701.86,2729.92,2432.98,9.02,483,230.33,4597,762,318,5041,20,13598,3.86,6,43,8.8,132,105,6.92,209.49,4606.6,19.64,41.09,234.55,79.55,24.52
2023-07-05,July,Q3,2023,Central,Government,Online,Product_D,Rep_19,114668.38,32738.27,15634.29,10097.6,61316.52,4979.3,1444.85,0.44,277,297.31,4737,864,106,5495,29,15527,2.05,4,80,7.3,12,9,2.24,109.4,8621.99,18.1,28.55,476.35,75.0,24.21
2023-07-06,July,Q3,2023,North,SMB,Partner,Product_C,Rep_13,116392.84,51342.63,9458.14,6825.3,50729.9,4862.17,1899.95,4.81,558,339.65,4648,766,336,5078,32,17047,2.84,5,74,6.2,175,155,7.23,442.84,10868.8,12.35,44.11,880.06,88.57,25.04
2023-07-07,July,Q3,2023,North,Startup,Referral,Product_E,Rep_14,114366.48,32533.12,16857.24,12157.01,61619.51,3356.61,445.02,18.81,352,216.41,4625,911,235,5301,19,1707,7.88,14,80,9.7,141,104,5.08,92.99,4111.79,18.5,28.45,222.26,73.76,24.73
2023-07-08,July,Q3,2023,West,SMB,Online,Product_E,Rep_17,111281.35,42031.24,14563.05,9149.79,49622.54,5064.52,2767.46,23.43,83,554.0,4680,802,205,5277,55,6277,1.64,5,59,6.5,23,22,4.38,188.62,30470.0,18.16,37.77,1677.86,95.65,23.78
2023-07-09,July,Q3,2023,Central,SMB,Partner,Product_E,Rep_20,114564.04,48386.63,11609.07,6237.93,48519.05,6049.29,848.41,2.19,51,463.37,4505,867,224,5148,45,2780,6.07,13,77,8.6,144,137,4.97,316.8,20851.65,13.39,42.24,1557.26,95.14,25.43
2023-07-10,July,Q3,2023,East,Startup,Social,Product_A,Rep_1,119041.83,48476.49,16434.63,10831.28,51551.89,2578.82,4830.4,13.95,411,187.71,4733,718,284,5167,21,14811,4.19,4,20,6.1,159,142,6.0,194.97,3941.91,22.89,40.72,172.21,89.31,25.15
2023-07-11,July,Q3,2023,South,SMB,Partner,Product_E,Rep_5,108621.18,49962.47,10830.24,6654.54,43491.75,4336.72,2284.25,6.35,244,447.37,4726,528,98,5156,52,19797,6.21,4,44,6.9,116,97,2.07,361.32,23263.24,20.51,46.0,1134.24,83.62,22.98
2023-07-12,July,Q3,2023,North,Retail,Social,Product_E,Rep_20,114498.68,30638.34,16154.94,8745.91,62258.42,5446.98,4379.59,3.48,655,454.99,4651,711,336,5026,35,14145,5.62,4,72,7.4,62,61,7.22,89.65,15924.65,22.72,26.76,700.91,98.39,24.62
2023-07-13,July,Q3,2023,West,Retail,Social,Product_A,Rep_14,110413.31,37048.82,9703.19,7709.62,60338.69,3322.61,5269.26,5.47,357,576.97,4796,540,224,5112,51,15662,3.06,11,80,6.3,29,28,4.67,281.82,29425.47,17.97,33.55,1637.48,96.55,23.02
2023-07-14,July,Q3,2023,North,SMB,Partner,Product_E,Rep_18,119969.23,40243.02,15506.98,9473.63,60342.92,3876.31,5095.56,14.44,696,166.56,4587,730,186,5131,35,19545,7.43,2,65,7.4,49,42,4.05,159.52,5829.6,21.24,33.54,274.46,85.71,26.15
2023-07-15,July,Q3,2023,West,Startup,Direct,Product_D,Rep_13,106458.14,43151.01,12545.97,8628.36,46018.93,4742.23,5064.55,1.63,765,240.21,4816,714,136,5394,43,12731,4.94,1,79,6.2,106,97,2.82,243.94,10329.03,17.57,40.53,587.88,91.51,22.11
2023-07-16,July,Q3,2023,West,Government,Direct,Product_D,Rep_12,111359.54,49066.6,9661.27,6251.22,46404.73,6226.94,3162.26,10.86,299,575.11,4723,766,219,5270,44,9800,7.26,12,70,7.9,52,45,4.64,407.87,25304.84,12.61,44.06,2006.73,86.54,23.58
2023-07-17,July,Q3,2023,Central,SMB,Social,Product_A,Rep_15,116120.29,51887.73,11255.84,6110.22,46892.37,6084.35,959.88,3.38,196,561.06,4678,472,233,4917,49,17692,4.34,2,67,8.4,54,47,4.98,360.98,27491.94,23.85,44.68,1152.7,87.04,24.82
2023-07-18,July,Q3,2023,West,Enterprise,Online,Product_D,Rep_4,122141.93,54066.97,9877.41,5103.29,52905.73,5291.82,5712.55,6.82,395,487.98,4714,563,208,5069,55,6439,8.39,7,59,5.8,85,68,4.41,447.38,26838.9,17.54,44.27,1530.15,80.0,25.91
2023-07-19,July,Q3,2023,South,Retail,Partner,Product_C,Rep_9,114065.64,29634.97,12868.17,8849.84,65949.46,5613.04,4953.33,4.77,397,496.01,4709,702,286,5125,45,5307,6.89,12,26,9.2,48,40,6.07,130.3,22320.45,18.33,25.98,1217.7,83.33,24.22
2023-07-20,July,Q3,2023,West,Retail,Online,Product_E,Rep_3,111698.48,46467.82,11291.44,6482.49,50075.25,3863.97,4827.68,22.07,303,184.44,4846,945,219,5572,22,3364,8.26,1,38,6.3,63,46,4.52,311.53,4057.68,11.95,41.6,339.55,73.02,23.05
2023-07-21,July,Q3,2023,East,Enterprise,Direct,Product_C,Rep_11,123960.34,44826.8,15108.91,8658.86,58367.25,5657.38,4296.93,17.7,448,387.87,4620,639,359,4900,42,17568,5.1,6,34,6.5,165,133,7.77,196.69,16290.54,23.64,36.16,689.11,80.61,26.83
2023-07-22,July,Q3,2023,South,SMB,Online,Product_D,Rep_15,107394.57,47197.44,10826.09,8521.14,45220.53,4150.51,3355.63,21.71,383,263.14,4655,663,260,5058,29,6324,4.82,4,80,8.3,107,97,5.59,335.96,7631.06,16.33,43.95,467.3,90.65,23.07
2023-07-23,July,Q3,2023,South,Retail,Referral,Product_A,Rep_16,103720.68,44282.08,10475.2,6688.75,46100.97,2862.43,76.36,9.59,225,237.97,4839,830,331,5338,34,6483,6.79,2,75,7.5,82,81,6.84,322.73,8090.98,12.62,42.69,641.12,98.78,21.43
2023-07-24,July,Q3,2023,Central,Startup,Referral,Product_A,Rep_7,116994.87,36977.63,15446.08,7859.4,58947.27,5623.89,4375.92,7.84,174,504.34,4680,751,124,5307,33,1245,7.66,3,29,7.6,160,158,2.65,139.4,16643.22,20.57,31.61,809.1,98.75,25.0
2023-07-25,July,Q3,2023,East,Startup,Direct,Product_C,Rep_7,112364.6,39644.57,9367.84,5639.0,58603.82,4748.37,514.27,9.51,447,205.93,4834,628,212,5250,54,9430,8.25,7,65,6.1,22,19,4.39,323.2,11120.22,14.92,35.28,745.32,86.36,23.24
2023-07-26,July,Q3,2023,Central,Government,Online,Product_D,Rep_9,109848.79,41015.56,15730.64,10623.65,49329.85,3772.74,1426.67,0.46,180,360.85,4918,694,198,5414,29,9183,3.77,6,76,9.0,187,165,4.03,160.74,10464.65,22.67,37.34,461.61,88.24,22.34
2023-07-27,July,Q3,2023,North,Enterprise,Partner,Product_E,Rep_17,118576.82,46522.61,16560.26,9912.48,48799.87,6694.08,3269.7,18.12,611,571.95,4712,574,255,5031,51,6924,7.09,6,54,8.2,165,125,5.41,180.93,29169.45,28.85,39.23,1011.07,75.76,25.16
2023-07-28,July,Q3,2023,North,Startup,Direct,Product_D,Rep_13,116334.12,43533.36,14744.92,7491.24,55631.74,2424.1,2627.6,8.74,654,241.12,4824,948,346,5426,58,17903,2.97,8,22,6.1,120,109,7.17,195.24,13984.96,15.55,37.42,899.35,90.83,24.12
2023-07-29,July,Q3,2023,East,Startup,Referral,Product_D,Rep_9,112374.8,44837.88,13656.4,8648.51,50213.63,3666.89,88.63,7.83,456,569.95,4644,525,115,5054,52,14901,5.32,8,72,7.1,110,79,2.48,228.33,29637.4,26.01,39.9,1139.46,71.82,24.2
2023-07-30,July,Q3,2023,North,Enterprise,Direct,Product_A,Rep_9,108873.75,42608.05,15510.28,8247.93,48330.23,2425.19,4485.52,14.95,781,600.77,4839,664,118,5385,58,4907,2.76,6,71,9.0,147,115,2.44,174.71,34844.66,23.36,39.14,1491.64,78.23,22.5
2023-07-31,July,Q3,2023,West,Startup,Online,Product_B,Rep_20,119717.64,31652.53,11130.52,7632.73,70869.56,6065.03,5260.4,10.91,383,397.13,4788,491,340,4939,50,1276,3.93,1,72,7.9,193,174,7.1,184.38,19856.5,22.67,26.44,875.89,90.16,25.0
2023-08-01,August,Q3,2023,West,Government,Online,Product_E,Rep_12,118686.44,40724.61,10151.0,6962.33,62103.88,5706.95,4046.45,24.52,69,218.17,4819,589,158,5250,31,6101,8.02,10,73,6.0,15,12,3.28,301.19,6763.27,17.23,34.31,392.53,80.0,24.63
2023-08-02,August,Q3,2023,West,Retail,Online,Product_E,Rep_19,115019.64,41246.56,11129.96,5691.06,58818.25,3824.87,3111.67,8.91,254,284.83,4711,839,283,5267,24,15537,2.52,13,66,7.1,168,120,6.01,270.59,6835.92,13.27,35.86,515.14,71.43,24.42
2023-08-03,August,Q3,2023,South,Government,Social,Product_A,Rep_15,124828.78,41717.53,16929.34,9940.91,60311.65,5870.26,5996.39,15.35,652,338.87,4614,554,243,4925,56,13501,5.93,7,22,6.5,147,140,5.27,146.42,18976.72,30.56,33.42,620.97,95.24,27.05
2023-08-04,August,Q3,2023,Central,Enterprise,Online,Product_D,Rep_18,110325.25,43682.92,9093.77,5675.48,53594.78,3953.78,661.71,7.79,404,253.19,4834,522,338,5018,12,5603,5.65,8,84,7.7,185,147,6.99,380.36,3038.28,17.42,39.59,174.41,79.46,22.82
2023-08-05,August,Q3,2023,West,Government,Referral,Product_A,Rep_8,108128.13,34684.52,13061.5,8686.93,54948.66,5433.45,3989.44,24.76,222,269.28,4581,675,126,5130,15,17335,2.35,5,34,9.1,66,47,2.75,165.55,4039.2,19.35,32.08,208.74,71.21,23.6
2023-08-06,August,Q3,2023,West,Enterprise,Referral,Product_D,Rep_6,112376.3,30663.68,16820.55,9904.26,60602.96,4289.11,721.23,11.13,238,578.74,4760,481,132,5109,35,14386,3.78,13,53,7.4,52,38,2.77,82.3,20255.9,34.97,27.29,579.24,73.08,23.61
2023-08-07,August,Q3,2023,South,Government,Social,Product_B,Rep_6,115687.99,32760.63,16184.6,9489.42,62521.17,4221.59,2208.74,15.85,51,224.34,4890,530,261,5159,47,5053,5.44,11,69,7.4,98,76,5.34,102.42,10543.98,30.54,28.32,345.25,77.55,23.66
2023-08-08,August,Q3,2023,East,SMB,Referral,Product_B,Rep_3,117212.69,45920.51,13655.42,10854.76,50910.02,6726.74,3431.31,3.17,217,471.94,4819,871,370,5320,47,7073,2.81,4,52,9.4,147,111,7.68,236.28,22181.18,15.68,39.18,1414.62,75.51,24.32
2023-08-09,August,Q3,2023,South,Retail,Referral,Product_C,Rep_3,114869.9,44280.9,9701.32,4972.5,57437.54,3450.14,4233.46,18.33,417,148.03,4999,886,224,5661,56,17525,7.1,7,22,8.0,195,182,4.48,356.44,8289.68,10.95,38.55,757.05,93.33,22.98
2023-08-10,August,Q3,2023,North,Enterprise,Direct,Product_D,Rep_2,117916.43,41812.49,16295.6,12982.93,56881.9,2926.44,21.91,6.73,585,433.7,4910,940,195,5655,13,11561,8.31,12,21,7.9,91,72,3.97,156.59,5638.1,17.34,35.46,325.15,79.12,24.02
2023-08-11,August,Q3,2023,Central,Retail,Online,Product_A,Rep_5,109978.54,28658.69,13409.52,6896.86,63139.27,4771.06,1433.01,11.22,629,572.11,4746,880,268,5358,39,19101,3.0,12,23,6.6,175,165,5.65,113.72,22312.29,15.24,26.06,1464.06,94.29,23.17
2023-08-12,August,Q3,2023,East,Startup,Direct,Product_A,Rep_20,123535.14,40383.39,10876.69,6379.21,65014.54,7260.52,3324.33,22.08,419,288.59,4819,811,365,5265,37,13748,2.81,11,35,8.1,54,41,7.57,271.28,10677.83,13.41,32.69,796.26,75.93,25.64
2023-08-13,August,Q3,2023,South,Retail,Direct,Product_A,Rep_12,115985.64,43125.27,10040.88,6507.57,58746.82,4072.67,3090.28,24.26,755,228.49,4815,507,338,4984,34,8313,4.68,13,73,8.0,64,54,7.02,329.5,7768.66,19.8,37.18,392.36,84.38,24.09
2023-08-14,August,Q3,2023,South,Government,Referral,Product_C,Rep_6,122062.96,50139.28,17537.26,9522.55,51642.27,2744.15,3891.53,10.61,645,448.69,4666,832,372,5126,26,6714,6.73,6,52,7.2,63,57,7.97,185.9,11665.94,21.08,41.08,553.41,90.48,26.16
2023-08-15,August,Q3,2023,East,Enterprise,Partner,Product_E,Rep_16,118270.18,37663.88,15001.86,8107.81,61633.85,3970.59,1796.84,20.87,486,468.33,4734,874,101,5507,47,17783,3.47,12,28,9.8,19,17,2.13,151.06,22011.51,17.16,31.85,1282.72,89.47,24.98
2023-08-16,August,Q3,2023,East,Retail,Online,Product_A,Rep_5,118920.4,47362.65,16416.97,9470.85,50355.75,4785.03,3214.0,1.33,256,457.65,4776,859,128,5507,38,10526,1.64,6,76,9.3,33,29,2.68,188.5,17390.7,19.11,39.83,910.03,87.88,24.9
2023-08-17,August,Q3,2023,East,Retail,Partner,Product_B,Rep_6,119565.55,43588.0,16921.94,13403.06,55889.88,3165.73,1134.6,21.19,98,297.79,4632,699,262,5069,17,14582,5.29,14,59,8.7,44,43,5.66,157.58,5062.43,24.21,36.46,209.1,97.73,25.81
2023-08-18,August,Q3,2023,North,Enterprise,Referral,Product_A,Rep_4,119035.34,48219.25,14287.11,8772.79,51014.78,5514.2,1112.22,15.74,593,257.52,4845,597,335,5107,46,11815,8.2,3,71,7.8,35,27,6.91,237.5,11845.92,23.93,40.51,495.02,77.14,24.57
2023-08-19,August,Q3,2023,West,Retail,Social,Product_A,Rep_14,120090.49,34280.31,13957.07,9348.42,64658.49,7194.62,3461.99,12.22,731,595.09,4819,889,179,5529,50,14760,4.24,11,35,7.5,77,65,3.71,145.61,29754.5,15.7,28.55,1895.19,84.42,24.92
2023-08-20,August,Q3,2023,Central,Government,Direct,Product_A,Rep_3,123602.72,50745.11,13612.36,9682.3,54539.75,4705.5,4236.31,22.25,178,563.88,4681,808,161,5328,49,7255,4.44,10,27,6.3,15,14,3.44,272.79,27630.12,16.85,41.06,1639.77,93.33,26.41
2023-08-21,August,Q3,2023,South,Startup,Referral,Product_E,Rep_17,118019.64,45467.38,12059.99,8715.35,56457.28,4034.99,710.48,21.13,496,361.97,4892,969,329,5532,46,17622,8.28,4,79,6.8,85,61,6.73,277.01,16650.62,12.45,38.53,1337.4,71.76,24.13
2023-08-22,August,Q3,2023,South,Enterprise,Referral,Product_A,Rep_5,120662.14,33111.52,13323.72,9412.04,69879.66,4347.24,740.8,7.42,663,545.35,4927,569,115,5381,47,4215,6.36,5,55,8.8,66,47,2.33,148.52,25631.45,23.42,27.44,1094.43,71.21,24.49
2023-08-23,August,Q3,2023,West,Government,Partner,Product_E,Rep_6,116748.52,46741.35,15664.33,9415.49,51470.14,2872.7,3299.91,19.79,84,363.87,4883,598,206,5275,21,8541,6.53,9,22,7.5,140,108,4.22,198.39,7641.27,26.19,40.04,291.76,77.14,23.91
2023-08-24,August,Q3,2023,Central,SMB,Social,Product_E,Rep_20,124477.86,39954.08,15203.06,8111.11,62433.24,6887.48,1681.05,2.49,248,326.89,4831,585,243,5173,41,4647,5.44,8,34,9.3,55,49,5.03,162.8,13402.49,25.99,32.1,515.68,89.09,25.77
2023-08-25,August,Q3,2023,Central,Retail,Direct,Product_C,Rep_4,113975.4,38418.38,16238.83,9491.84,55147.49,4170.7,2236.19,20.57,126,224.99,4927,883,264,5546,52,10808,8.32,3,42,6.1,61,47,5.36,136.58,11699.48,18.39,33.71,636.19,77.05,23.13
2023-08-26,August,Q3,2023,Central,Government,Social,Product_B,Rep_13,126442.14,56879.69,14039.71,7905.6,51035.18,4487.56,2533.57,16.89,418,350.39,4940,586,315,5211,49,19813,6.32,6,22,7.7,136,103,6.38,305.13,17169.11,23.96,44.98,716.57,75.74,25.6
2023-08-27,August,Q3,2023,North,Startup,Social,Product_A,Rep_8,117316.73,31976.38,14370.86,7772.96,65527.45,5442.04,1047.36,2.2,575,400.76,4907,523,203,5227,40,4652,7.77,10,49,8.3,168,141,4.14,122.51,16030.4,27.48,27.26,583.35,83.93,23.91
2023-08-28,August,Q3,2023,Central,Government,Social,Product_A,Rep_11,110443.72,46863.25,13716.17,6958.89,45702.63,4161.67,7.26,17.08,398,149.0,4797,959,272,5484,54,15028,6.4,1,64,7.7,151,133,5.67,241.66,8046.0,14.3,42.43,562.66,88.08,23.02
2023-08-29,August,Q3,2023,East,SMB,Online,Product_A,Rep_19,118318.2,39967.99,14366.05,11215.83,58549.88,5434.28,5047.17,14.51,555,343.28,4912,503,271,5144,50,14803,6.65,3,36,9.3,28,22,5.52,178.21,17164.0,28.56,33.78,600.98,78.57,24.09
2023-08-30,August,Q3,2023,North,SMB,Social,Product_E,Rep_5,114352.5,38447.85,14772.55,11468.08,58563.99,2568.11,4088.11,14.86,692,511.56,5007,919,265,5661,15,7307,3.53,10,77,9.8,45,36,5.29,160.27,7673.4,16.07,33.62,477.5,80.0,22.84
2023-08-31,August,Q3,2023,East,Enterprise,Referral,Product_D,Rep_5,122041.06,39681.09,11791.65,6074.17,64155.19,6413.13,4213.7,7.27,287,448.4,4832,660,282,5210,16,2535,3.62,14,77,6.0,53,47,5.84,236.52,7174.4,17.87,32.51,401.48,88.68,25.26
2023-09-01,September,Q3,2023,Central,Government,Online,Product_B,Rep_3,114654.8,33110.94,13284.53,7332.07,61652.9,6606.43,3132.97,6.66,329,432.82,5106,940,182,5864,15,15932,6.98,12,76,6.1,178,175,3.56,149.24,6492.3,14.13,28.88,459.47,98.31,22.45
2023-09-02,September,Q3,2023,North,Retail,Online,Product_A,Rep_2,115767.08,48170.59,10105.97,5475.92,52170.95,5319.57,4057.46,19.06,626,575.06,4847,754,122,5479,47,16749,3.58,7,26,6.1,40,36,2.52,376.65,27027.82,13.4,41.61,2017.0,90.0,23.88
2023-09-03,September,Q3,2023,East,Government,Social,Product_D,Rep_3,108630.37,47026.72,11614.3,6787.01,43668.95,6320.4,5082.21,6.42,481,157.63,4907,933,133,5707,56,9727,5.44,7,58,8.4,14,13,2.71,304.9,8827.28,12.45,43.29,709.02,92.86,22.14
2023-09-04,September,Q3,2023,West,Government,Referral,Product_D,Rep_15,115896.63,36521.03,13228.06,7423.86,63127.59,3019.95,3857.47,11.16,187,393.4,4841,932,162,5611,27,18332,3.25,2,77,7.1,82,66,3.35,176.09,10621.8,14.19,31.51,748.54,80.49,23.94
2023-09-05,September,Q3,2023,South,Government,Direct,Product_D,Rep_7,106118.84,34819.32,13334.44,10450.95,53816.19,4148.89,1406.56,17.37,318,495.53,4934,498,247,5185,36,11834,7.22,3,75,8.7,139,109,5.01,161.12,17839.08,26.78,32.81,666.13,78.42,21.51
2023-09-06,September,Q3,2023,North,Retail,Social,Product_B,Rep_3,110398.8,26734.94,16177.53,8497.27,62620.8,4865.53,3149.46,1.99,789,396.93,4742,510,334,4918,25,10213,2.27,7,34,7.2,144,120,7.04,65.26,9923.25,31.72,24.22,312.84,83.33,23.28
2023-09-07,September,Q3,2023,North,Startup,Online,Product_D,Rep_15,122200.47,33043.89,14914.03,8404.07,68955.0,5287.55,2702.61,14.86,250,282.42,4865,608,302,5171,22,16437,7.31,12,63,8.2,90,85,6.21,121.56,6213.24,24.53,27.04,253.29,94.44,25.12
2023-09-08,September,Q3,2023,West,Retail,Direct,Product_A,Rep_11,122407.48,32220.67,16164.1,8473.5,69608.88,4413.83,3405.49,14.73,191,208.84,4815,804,324,5295,40,2403,5.72,6,31,8.8,180,151,6.73,99.33,8353.6,20.1,26.32,415.6,83.89,25.42
2023-09-09,September,Q3,2023,East,Startup,Direct,Product_A,Rep_16,120685.85,42725.09,13931.81,11063.47,59983.15,4045.8,3123.41,17.11,661,552.73,4941,933,203,5671,45,8506,2.81,13,27,7.9,169,161,4.11,206.67,24872.85,14.93,35.4,1665.96,95.27,24.43
2023-09-10,September,Q3,2023,North,Government,Online,Product_C,Rep_13,113803.76,43679.48,14155.74,10978.12,53115.14,2853.4,4886.59,9.25,699,374.83,5031,734,223,5542,33,8591,5.29,7,60,7.8,168,167,4.43,208.56,12369.39,19.29,38.38,641.23,99.4,22.62
2023-09-11,September,Q3,2023,Central,Retail,Direct,Product_E,Rep_2,118480.16,38038.46,10066.7,7197.58,66148.85,4226.15,3861.27,11.22,729,551.83,5001,804,218,5587,25,13996,3.48,10,53,5.9,64,46,4.36,277.86,13795.75,12.52,32.11,1101.9,71.88,23.69
2023-09-12,September,Q3,2023,West,Government,Referral,Product_D,Rep_20,118780.79,45781.36,11617.64,7293.46,58233.33,3148.46,1121.04,8.25,660,406.49,4703,559,148,5114,35,6060,3.76,9,65,7.3,100,71,3.15,294.07,14227.15,20.78,38.54,684.66,71.0,25.26
2023-09-13,September,Q3,2023,North,Enterprise,Referral,Product_E,Rep_12,113087.06,46208.19,11911.43,6635.3,49383.81,5583.63,356.32,20.2,404,465.17,5148,929,122,5955,50,16062,3.96,8,48,7.8,12,9,2.37,287.93,23258.5,12.82,40.86,1814.24,75.0,21.97
2023-09-14,September,Q3,2023,East,SMB,Social,Product_E,Rep_7,126475.95,36371.63,14301.21,8100.88,72217.11,3586.0,2683.59,3.27,627,508.92,4977,979,276,5680,37,2602,1.94,6,35,7.5,139,113,5.55,154.33,18830.04,14.61,28.76,1288.85,81.29,25.41
2023-09-15,September,Q3,2023,Central,Retail,Social,Product_E,Rep_1,123425.85,39243.25,10268.46,6499.03,71156.48,2757.66,96.34,24.07,378,434.26,4874,618,387,5105,54,14472,8.4,12,24,9.4,111,82,7.94,282.17,23450.04,16.62,31.8,1410.95,73.87,25.32
2023-09-16,September,Q3,2023,West,Enterprise,Direct,Product_E,Rep_14,118014.3,44236.69,10597.88,7741.4,58211.96,4967.77,1878.18,15.87,608,327.4,4972,743,149,5566,47,3196,1.72,14,24,9.4,175,168,3.0,317.41,15387.8,14.26,37.48,1079.09,96.0,23.74
2023-09-17,September,Q3,2023,West,SMB,Online,Product_E,Rep_10,119333.63,52706.54,11859.02,6871.34,49540.16,5227.91,2195.87,22.17,280,395.52,4978,541,114,5405,50,12091,6.14,4,49,9.0,62,44,2.29,344.44,19776.0,21.92,44.17,902.19,70.97,23.97
2023-09-18,September,Q3,2023,West,Startup,Referral,Product_A,Rep_3,120321.19,38448.75,17808.41,10564.62,57461.22,6602.81,2259.57,10.66,357,513.02,4897,764,327,5334,27,16040,4.1,14,69,7.1,85,68,6.68,115.9,13851.54,23.31,31.96,594.23,80.0,24.57
